timestamp,trade_index,equity,rolling_expectancy,rolling_winrate,rolling_sum,rolling_volatility,adaptive_threshold,probability,paused
2026-02-16 13:08:28.737848,95,-3.899999999999997,0.07999999999999999,0.6,1.5999999999999996,1.1267652816802618,0.65,0,False
2026-02-16 13:08:28.799730,96,-2.899999999999997,0.07999999999999997,0.6,1.5999999999999994,1.126765281680262,0.65,0,False
2026-02-16 13:08:28.806730,97,-1.8999999999999968,0.19499999999999998,0.65,3.8999999999999995,1.0970300816294876,0.65,0,False
2026-02-16 13:08:28.808235,98,-0.8999999999999968,0.19499999999999998,0.65,3.8999999999999995,1.0970300816294876,0.65,0,False
2026-02-16 13:08:28.911275,99,-2.1999999999999966,0.07999999999999997,0.6,1.5999999999999994,1.1267652816802618,0.65,0,False
2026-02-16 13:08:28.923291,100,-1.1999999999999966,0.07999999999999997,0.6,1.5999999999999994,1.126765281680262,0.7500000000000002,0.6038093299593623,False
2026-02-16 13:08:28.992809,101,-0.19999999999999662,0.07999999999999999,0.6,1.5999999999999996,1.1267652816802618,0.8000000000000003,0.7596385604084953,False
2026-02-16 13:08:29.000808,102,0.8000000000000034,0.07999999999999997,0.6,1.5999999999999994,1.126765281680262,0.8000000000000003,0.8863106734199404,False
2026-02-16 13:08:29.037501,103,1.8000000000000034,0.19499999999999998,0.65,3.8999999999999995,1.0970300816294876,0.8000000000000003,0.8113257220999133,False
2026-02-16 13:08:29.151293,104,2.8000000000000034,0.19499999999999998,0.65,3.8999999999999995,1.0970300816294876,0.8000000000000003,0.8795124546335277,False
2026-02-16 13:08:29.201663,105,3.8000000000000034,0.30999999999999994,0.7,6.199999999999999,1.053992409839843,0.8000000000000003,0.8949823190692449,False
2026-02-16 13:08:29.264818,106,4.800000000000003,0.425,0.75,8.5,0.9959292143521046,0.8000000000000003,0.988623966439682,False
2026-02-16 13:08:29.284818,107,5.800000000000003,0.425,0.75,8.5,0.9959292143521046,0.8000000000000003,0.8519742555437981,False
2026-02-16 13:08:29.316996,108,6.800000000000003,0.425,0.75,8.5,0.9959292143521046,0.7500000000000002,0.835210374785078,False
2026-02-16 13:08:29.352012,109,7.800000000000003,0.54,0.8,10.8,0.9200000000000002,0.7500000000000002,0.9544609039311099,False
2026-02-16 13:08:29.434327,110,8.800000000000004,0.655,0.85,13.1,0.8212642692824279,0.7500000000000002,0.8173255562264677,False
2026-02-16 13:08:29.534010,111,9.800000000000004,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.9998457432531608,False
2026-02-16 13:08:29.539010,112,8.500000000000004,0.655,0.85,13.1,0.8212642692824278,0.7500000000000002,0.6507707064189605,False
2026-02-16 13:08:29.554840,113,9.500000000000004,0.655,0.85,13.1,0.8212642692824278,0.8000000000000003,0.950470440922482,False
2026-02-16 13:08:29.672983,114,10.500000000000004,0.7699999999999999,0.9,15.399999999999999,0.69,0.8000000000000003,0.9907678794656882,False
2026-02-16 13:08:29.746733,115,9.200000000000003,0.6549999999999999,0.85,13.099999999999998,0.8212642692824278,0.8000000000000003,0.7795400364388084,False
2026-02-16 13:08:29.890715,116,10.200000000000003,0.655,0.85,13.1,0.8212642692824278,0.8000000000000003,0.9991917365833954,False
2026-02-16 13:08:29.937727,117,8.900000000000002,0.5399999999999999,0.8,10.799999999999999,0.92,0.8000000000000003,0.7877198063696786,False
2026-02-16 13:08:30.028861,118,9.900000000000002,0.5399999999999999,0.8,10.799999999999999,0.92,0.8000000000000003,0.8689715833629511,False
2026-02-16 13:08:30.105884,119,10.900000000000002,0.655,0.85,13.1,0.8212642692824278,0.8000000000000003,0.9566107080447236,False
2026-02-16 13:08:30.131003,120,11.900000000000002,0.655,0.85,13.1,0.8212642692824278,0.8000000000000003,0.8505828470192587,False
2026-02-16 13:08:30.148341,121,12.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.9807046095502451,False
2026-02-16 13:08:30.176748,122,13.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.9218206261709634,False
2026-02-16 13:08:30.201389,123,14.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.8519955212396751,False
2026-02-16 13:08:30.210389,124,15.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.9818055438181155,False
2026-02-16 13:08:30.403847,125,16.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.9108397079395016,False
2026-02-16 13:08:30.510878,126,17.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.8760499802838294,False
2026-02-16 13:08:30.729473,127,18.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.9991594446227275,False
2026-02-16 13:08:30.760075,128,19.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.8461342439330007,False
2026-02-16 13:08:30.778589,129,20.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.9784851019704179,False
2026-02-16 13:08:30.868334,130,21.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.8958590039002531,False
2026-02-16 13:08:30.931896,131,22.900000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.8616292682187779,False
2026-02-16 13:09:26.815614,1,23.900000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9923424717328213,False
2026-02-16 13:09:26.855127,2,24.900000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9999999869545433,False
2026-02-16 13:09:26.872770,3,25.900000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.8218016908396172,False
2026-02-16 13:09:26.984342,4,26.900000000000002,0.885,0.95,17.7,0.5012733785071776,0.8000000000000003,0.9731327964342725,False
2026-02-16 13:09:27.162846,5,27.900000000000002,0.885,0.95,17.7,0.5012733785071776,0.8000000000000003,0.975833621553489,False
2026-02-16 13:09:27.314082,6,28.900000000000002,1.0,1.0,20.0,0.0,0.8000000000000003,0.9413446291548084,False
2026-02-16 13:09:27.396388,7,29.900000000000002,1.0,1.0,20.0,0.0,0.8000000000000003,0.8966247402632053,False
2026-02-16 13:09:27.466202,8,30.900000000000002,1.0,1.0,20.0,0.0,0.8000000000000003,0.9074562890270952,False
2026-02-16 13:09:27.483604,9,31.900000000000002,1.0,1.0,20.0,0.0,0.8000000000000003,0.9837152581933603,False
2026-02-16 13:09:27.512272,10,32.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9862526244953269,False
2026-02-16 13:09:27.695840,11,33.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9612183075391733,False
2026-02-16 13:09:27.878292,12,34.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9976299977389451,False
2026-02-16 13:09:27.999019,13,35.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.8139593452754563,False
2026-02-16 13:09:28.039710,14,36.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9090999683566663,False
2026-02-16 13:09:28.086532,15,37.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9408497658330082,False
2026-02-16 13:09:28.092530,16,38.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9819098628592784,False
2026-02-16 13:09:28.142490,17,39.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9752444894577573,False
2026-02-16 13:09:28.779159,18,40.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9705636030633701,False
2026-02-16 13:09:28.816667,19,41.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.8561153131777123,False
2026-02-16 13:09:28.936859,20,42.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.836291602950132,False
2026-02-16 13:09:28.989677,21,43.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9004141204862549,False
2026-02-16 13:09:29.053558,22,44.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9965339294097203,False
2026-02-16 13:09:29.074041,23,45.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.904226955949204,False
2026-02-16 13:09:29.138266,24,46.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9356970904744415,False
2026-02-16 13:09:29.218913,25,47.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9005333413600123,False
2026-02-16 13:09:29.315452,26,48.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9999261974874789,False
2026-02-16 13:09:29.333043,27,49.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9202007236934779,False
2026-02-16 13:09:29.452079,28,50.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.990054832501989,False
2026-02-16 13:09:29.523799,29,51.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.8483192633882921,False
2026-02-16 13:09:29.663278,30,52.900000000000006,1.0,1.0,20.0,0.0,0.8000000000000003,0.9988298746613564,False
2026-02-16 13:09:29.709593,31,51.60000000000001,0.885,0.95,17.7,0.5012733785071775,0.8000000000000003,0.7715783008368462,False
2026-02-16 13:09:29.797775,32,52.60000000000001,0.885,0.95,17.7,0.5012733785071775,0.8000000000000003,0.9212148659291975,False
2026-02-16 13:09:29.875465,33,53.60000000000001,0.885,0.95,17.7,0.5012733785071775,0.8000000000000003,0.9667080257498137,False
2026-02-16 13:09:29.884180,34,52.30000000000001,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.7619051937133074,False
2026-02-16 13:09:29.905224,35,53.30000000000001,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.8756005006989908,False
2026-02-16 13:09:29.921731,36,54.30000000000001,0.7699999999999999,0.9,15.399999999999999,0.69,0.8000000000000003,0.9829174628341512,False
2026-02-16 13:09:29.951658,37,55.30000000000001,0.7699999999999999,0.9,15.399999999999999,0.69,0.8000000000000003,0.9288889664609742,False
2026-02-16 13:09:29.974031,38,56.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.8852563459825165,False
2026-02-16 13:09:29.982995,39,57.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9650808762651297,False
2026-02-16 13:09:30.180524,40,58.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9181103194214801,False
2026-02-16 13:09:30.252777,41,59.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.8517073368303437,False
2026-02-16 13:09:30.293571,42,60.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9500350795638642,False
2026-02-16 13:09:30.511467,43,61.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9990286821172195,False
2026-02-16 13:09:30.541974,44,62.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9184571800901168,False
2026-02-16 13:09:30.559642,45,63.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.8737545373282634,False
2026-02-16 13:09:30.639650,46,64.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9330873715929014,False
2026-02-16 13:09:30.705389,47,65.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9089416476281792,False
2026-02-16 13:10:07.208429,1,66.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.865779071376969,False
2026-02-16 13:10:07.418255,2,67.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9889153915688959,False
2026-02-16 13:10:07.457451,3,68.30000000000001,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9999996806883191,False
2026-02-16 13:10:07.525090,4,67.00000000000001,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.8001353454480518,False
2026-02-16 13:10:07.590280,5,68.00000000000001,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.9647243730124819,False
2026-02-16 13:10:07.772831,6,69.00000000000001,0.7699999999999999,0.9,15.399999999999999,0.69,0.7500000000000002,0.967911658089371,False
2026-02-16 13:10:07.792832,7,67.70000000000002,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.7776709063989073,False
2026-02-16 13:10:07.929351,8,68.70000000000002,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.9308847106387592,False
2026-02-16 13:10:08.010874,9,69.70000000000002,0.7699999999999999,0.9,15.399999999999999,0.69,0.8000000000000003,0.9164725628258029,False
2026-02-16 13:10:08.030383,10,70.70000000000002,0.7699999999999999,0.9,15.399999999999999,0.69,0.8000000000000003,0.8582090291198934,False
2026-02-16 13:10:08.086767,11,71.70000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9308119747937678,False
2026-02-16 13:10:08.105154,12,72.70000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9778802199600137,False
2026-02-16 13:10:08.132863,13,73.70000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9769345513808694,False
2026-02-16 13:10:08.313592,14,74.70000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9475197575186272,False
2026-02-16 13:10:08.363366,15,75.70000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.8871369896114412,False
2026-02-16 13:10:08.418228,16,76.70000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.8748852058019557,False
2026-02-16 13:10:08.498801,17,77.70000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9903415034658416,False
2026-02-16 13:10:08.616026,18,76.40000000000002,0.655,0.85,13.1,0.8212642692824278,0.8000000000000003,0.8012129077210872,False
2026-02-16 13:10:08.624532,19,77.40000000000002,0.655,0.85,13.1,0.8212642692824278,0.8000000000000003,0.8955648019024444,False
2026-02-16 13:10:08.666936,20,78.40000000000002,0.655,0.85,13.1,0.8212642692824278,0.8000000000000003,0.8968490764969242,False
2026-02-16 13:10:08.716021,21,79.40000000000002,0.655,0.85,13.1,0.8212642692824278,0.7500000000000002,0.9511029804322542,False
2026-02-16 13:10:08.723021,22,80.40000000000002,0.655,0.85,13.1,0.8212642692824279,0.7500000000000002,0.9789282457138854,False
2026-02-16 13:10:08.771637,23,81.40000000000002,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.8090493711182173,False
2026-02-16 13:10:08.778153,24,82.40000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9719484949890781,False
2026-02-16 13:10:09.034135,25,83.40000000000002,0.77,0.9,15.4,0.6900000000000001,0.7500000000000002,0.853837283034477,False
2026-02-16 13:10:09.062942,26,84.40000000000002,0.77,0.9,15.4,0.6900000000000001,0.7500000000000002,0.8840926089216173,False
2026-02-16 13:10:09.071947,27,83.10000000000002,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.7083335937745936,False
2026-02-16 13:10:09.129777,28,84.10000000000002,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.8534062188385401,False
2026-02-16 13:10:09.247452,29,85.10000000000002,0.7699999999999999,0.9,15.399999999999999,0.69,0.8000000000000003,0.8197020482755781,False
2026-02-16 13:10:09.258456,30,86.10000000000002,0.7699999999999999,0.9,15.399999999999999,0.69,0.8000000000000003,0.8896537070465055,False
2026-02-16 13:10:09.437835,31,87.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.8394243686200638,False
2026-02-16 13:10:09.447897,32,88.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9642741681383465,False
2026-02-16 13:10:09.484003,33,89.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.8669203763532788,False
2026-02-16 13:10:09.598372,34,90.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9498675152283891,False
2026-02-16 13:10:09.647944,35,91.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9033415609317536,False
2026-02-16 13:10:09.710293,36,92.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9877428462146922,False
2026-02-16 13:10:09.731319,37,93.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9319709033074712,False
2026-02-16 13:10:09.763013,38,94.10000000000002,0.885,0.95,17.7,0.5012733785071776,0.8000000000000003,0.9396832010731122,False
2026-02-16 13:10:09.798367,39,95.10000000000002,0.885,0.95,17.7,0.5012733785071776,0.7000000000000002,0.9889289638183318,False
2026-02-16 13:10:09.826750,40,96.10000000000002,0.885,0.95,17.7,0.5012733785071776,0.7000000000000002,0.8385815295643045,False
2026-02-16 13:10:09.845973,41,94.80000000000003,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.7611096064743713,False
2026-02-16 13:10:09.890921,42,95.80000000000003,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.913966045914975,False
2026-02-16 13:10:09.971774,43,94.50000000000003,0.6549999999999999,0.85,13.099999999999998,0.8212642692824278,0.8000000000000003,0.7550878936111378,False
2026-02-16 13:10:09.996776,44,95.50000000000003,0.6549999999999999,0.85,13.099999999999998,0.8212642692824278,0.8000000000000003,0.999747705996508,False
2026-02-16 13:10:10.003675,45,94.20000000000003,0.5399999999999999,0.8,10.799999999999999,0.92,0.8000000000000003,0.6738961234135351,False
2026-02-16 13:10:10.020210,46,95.20000000000003,0.5399999999999999,0.8,10.799999999999999,0.92,0.8000000000000003,0.9566934178403731,False
2026-02-16 13:10:10.140724,47,96.20000000000003,0.655,0.85,13.1,0.8212642692824278,0.8000000000000003,0.9849717878398895,False
2026-02-16 13:10:10.167727,48,94.90000000000003,0.5399999999999999,0.8,10.799999999999999,0.92,0.8000000000000003,0.8004385942362223,False
2026-02-16 13:10:10.218510,49,93.60000000000004,0.42499999999999993,0.75,8.499999999999998,0.9959292143521045,0.8000000000000003,0.6774096352757353,False
2026-02-16 13:10:10.226510,50,94.60000000000004,0.425,0.75,8.5,0.9959292143521045,0.8000000000000003,0.8820474812469378,False
2026-02-16 13:10:10.271733,51,95.60000000000004,0.425,0.75,8.5,0.9959292143521046,0.8000000000000003,0.862447852415689,False
2026-02-16 13:10:10.304331,52,94.30000000000004,0.31,0.7,6.2,1.053992409839843,0.8000000000000003,0.7136249246798351,False
2026-02-16 13:10:10.378262,53,95.30000000000004,0.31,0.7,6.2,1.0539924098398432,0.8000000000000003,0.9976852661192065,False
2026-02-16 13:10:10.424633,54,94.00000000000004,0.195,0.65,3.9000000000000004,1.0970300816294876,0.8000000000000003,0.7578324234264654,False
2026-02-16 13:10:10.516566,55,95.00000000000004,0.195,0.65,3.9000000000000004,1.0970300816294876,0.7500000000000002,0.916941250258782,False
2026-02-16 13:10:10.592812,56,96.00000000000004,0.19499999999999998,0.65,3.8999999999999995,1.0970300816294876,0.7500000000000002,0.9637574996410381,False
2026-02-16 13:10:10.601486,57,94.70000000000005,0.07999999999999997,0.6,1.5999999999999994,1.1267652816802618,0.8000000000000003,0.8012102266389154,False
2026-02-16 13:10:10.622103,58,95.70000000000005,0.07999999999999999,0.6,1.5999999999999996,1.1267652816802618,0.8000000000000003,0.876592447991562,False
2026-02-16 13:10:10.638983,59,96.70000000000005,0.07999999999999997,0.6,1.5999999999999994,1.1267652816802618,0.8000000000000003,0.9861443227795655,False
2026-02-16 13:10:10.668595,60,97.70000000000005,0.07999999999999999,0.6,1.5999999999999996,1.1267652816802618,0.8000000000000003,0.9467778208569468,False
2026-02-16 13:10:10.691205,61,98.70000000000005,0.19499999999999998,0.65,3.8999999999999995,1.0970300816294876,0.8000000000000003,0.8867344603697602,False
2026-02-16 13:10:10.699208,62,99.70000000000005,0.19499999999999998,0.65,3.8999999999999995,1.0970300816294876,0.8000000000000003,0.9835349631431429,False
2026-02-16 13:10:10.888484,63,100.70000000000005,0.30999999999999994,0.7,6.199999999999999,1.053992409839843,0.8000000000000003,0.9204053128159846,False
2026-02-16 13:10:11.000045,64,101.70000000000005,0.30999999999999994,0.7,6.199999999999999,1.053992409839843,0.8000000000000003,0.9069062904048616,False
2026-02-16 13:10:11.219121,65,102.70000000000005,0.425,0.75,8.5,0.9959292143521046,0.8000000000000003,0.9987640405097633,False
2026-02-16 13:10:11.251119,66,103.70000000000005,0.425,0.75,8.5,0.9959292143521046,0.8000000000000003,0.8423352203734951,False
2026-02-16 13:10:11.268945,67,104.70000000000005,0.425,0.75,8.5,0.9959292143521046,0.8000000000000003,0.8781468076012215,False
2026-02-16 13:10:11.349175,68,105.70000000000005,0.54,0.8,10.8,0.9200000000000002,0.8000000000000003,0.8948979845584437,False
2026-02-16 13:10:11.413153,69,106.70000000000005,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.8897105433777167,False
2026-02-16 13:27:13.414981,1,107.70000000000005,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.9812078485270214,False
2026-02-16 13:27:13.455930,2,108.70000000000005,0.655,0.85,13.1,0.8212642692824279,0.8000000000000003,0.9999999203468647,False
2026-02-16 13:27:13.585274,3,109.70000000000005,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9660536594003363,False
2026-02-16 13:27:13.765358,4,110.70000000000005,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9473948560558403,False
2026-02-16 13:27:13.915465,5,111.70000000000005,0.885,0.95,17.7,0.5012733785071776,0.8000000000000003,0.9188253836369497,False
2026-02-16 13:27:13.998840,6,112.70000000000005,0.885,0.95,17.7,0.5012733785071776,0.8000000000000003,0.864915446467205,False
2026-02-16 13:27:14.070046,7,113.70000000000005,0.885,0.95,17.7,0.5012733785071776,0.8000000000000003,0.8957429488649089,False
2026-02-16 13:27:14.087890,8,114.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9698026014918207,False
2026-02-16 13:27:14.116501,9,115.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9670463809964346,False
2026-02-16 13:27:14.295874,10,116.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9380188139136663,False
2026-02-16 13:27:14.347496,11,117.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.8499667536892549,False
2026-02-16 13:27:14.479949,12,118.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9937209253120523,False
2026-02-16 13:27:14.602689,13,119.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.8531355716931757,False
2026-02-16 13:27:14.644319,14,120.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.883257284758429,False
2026-02-16 13:27:14.694120,15,121.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9297740166246462,False
2026-02-16 13:27:14.701120,16,122.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9731461289742128,False
2026-02-16 13:27:14.752169,17,123.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9664349036824813,False
2026-02-16 13:27:15.029964,18,124.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.8590629151561444,False
2026-02-16 13:27:15.232550,19,125.70000000000005,1.0,1.0,20.0,0.0,0.7500000000000002,0.8760550446574586,False
2026-02-16 13:27:15.360084,20,126.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.7944306011012687,False
2026-02-16 13:27:15.432109,21,127.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.8317280420028801,False
2026-02-16 13:27:15.440618,22,128.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9723731907931086,False
2026-02-16 13:27:15.479124,23,129.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.8412471291570935,False
2026-02-16 13:27:15.645672,24,130.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.8658466349673064,False
2026-02-16 13:27:15.709680,25,131.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9951581129301865,False
2026-02-16 13:27:15.732199,26,132.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.8544532299276,False
2026-02-16 13:27:15.797367,27,133.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9336386063079735,False
2026-02-16 13:27:15.884543,28,134.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9185703616470338,False
2026-02-16 13:27:15.984502,29,135.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9998864522813167,False
2026-02-16 13:27:16.002508,30,136.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9144992249394067,False
2026-02-16 13:27:16.124075,31,137.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9857247730879078,False
2026-02-16 13:27:16.201112,32,138.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.8446987717200959,False
2026-02-16 13:27:16.350681,33,139.70000000000005,1.0,1.0,20.0,0.0,0.8000000000000003,0.9975137987980766,False
2026-02-16 13:27:16.399734,34,138.40000000000003,0.885,0.95,17.7,0.5012733785071775,0.8000000000000003,0.7554696856340755,False
2026-02-16 13:27:16.494261,35,139.40000000000003,0.885,0.95,17.7,0.5012733785071775,0.8000000000000003,0.9469241169116555,False
2026-02-16 13:27:16.574211,36,140.40000000000003,0.885,0.95,17.7,0.5012733785071775,0.8000000000000003,0.9522801623601831,False
2026-02-16 13:27:16.583207,37,139.10000000000002,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.8062589934958958,False
2026-02-16 13:27:16.604362,38,140.10000000000002,0.7699999999999999,0.9,15.399999999999999,0.6900000000000001,0.8000000000000003,0.881471677582713,False
2026-02-16 13:27:16.621730,39,141.10000000000002,0.7699999999999999,0.9,15.399999999999999,0.69,0.8000000000000003,0.9909967127403088,False
2026-02-16 13:27:16.650948,40,142.10000000000002,0.7699999999999999,0.9,15.399999999999999,0.69,0.8000000000000003,0.9647815010841306,False
2026-02-16 13:27:16.674974,41,143.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9150851130979425,False
2026-02-16 13:27:16.683595,42,144.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9873214481198066,False
2026-02-16 13:27:16.886100,43,145.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9182522288519234,False
2026-02-16 13:27:16.999241,44,146.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9494730287263562,False
2026-02-16 13:27:17.233446,45,147.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9988906312927747,False
2026-02-16 13:27:17.266511,46,148.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9038683000432728,False
2026-02-16 13:27:17.363459,47,149.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.9350102848681667,False
2026-02-16 13:27:17.431981,48,150.10000000000002,0.77,0.9,15.4,0.6900000000000001,0.8000000000000003,0.8866852713338758,False
2026-02-16 13:27:46.080509,1,1.0,0,0,0,0,0.65,0,False
2026-02-16 13:27:46.094018,2,-0.30000000000000004,0,0,0,0,0.65,0,False
2026-02-16 13:27:46.096019,3,-1.6,0,0,0,0,0.65,0,False
2026-02-16 13:27:46.109017,4,-0.6000000000000001,0,0,0,0,0.65,0,False
2026-02-16 13:27:46.179077,5,-1.9000000000000001,0,0,0,0,0.65,0,False
2026-02-16 13:27:46.198583,6,-3.2,0,0,0,0,0.65,0,False
2026-02-16 13:27:46.235595,7,-2.2,0,0,0,0,0.65,0,False
2026-02-16 13:27:46.236595,8,-1.2000000000000002,0,0,0,0,0.65,0,False
2026-02-16 13:27:46.249595,9,-0.20000000000000018,0,0,0,0,0.65,0,False
