open_time,open,high,low,close,volume
2026-02-10 06:50:00,68856.19,68900.3,68739.1,68794.8,124.08457
2026-02-10 06:55:00,68794.8,68949.34,68768.92,68921.35,61.43792
2026-02-10 07:00:00,68921.36,69172.54,68852.43,69145.51,106.71718
2026-02-10 07:05:00,69145.5,69150.0,68998.39,69001.49,71.8489
2026-02-10 07:10:00,69001.49,69218.64,68994.01,69119.69,99.15984
2026-02-10 07:15:00,69119.69,69119.69,68960.0,69031.17,43.08166
2026-02-10 07:20:00,69031.17,69151.5,69031.16,69075.52,67.37057
2026-02-10 07:25:00,69075.53,69118.9,69013.38,69091.99,36.4697
2026-02-10 07:30:00,69091.99,69142.47,68963.27,68971.61,69.52715
2026-02-10 07:35:00,68971.6,68997.02,68874.35,68944.9,50.2512
2026-02-10 07:40:00,68944.9,68990.09,68927.38,68958.0,48.68866
2026-02-10 07:45:00,68958.01,69053.81,68930.93,68979.79,74.29536
2026-02-10 07:50:00,68979.79,69028.58,68900.25,68944.31,73.41422
2026-02-10 07:55:00,68944.31,68983.0,68897.25,68919.66,96.2907
2026-02-10 08:00:00,68919.66,68983.75,68880.17,68886.85,81.51253
2026-02-10 08:05:00,68886.85,68983.0,68857.14,68965.49,64.01475
2026-02-10 08:10:00,68965.49,68996.69,68827.58,68838.0,62.89882
2026-02-10 08:15:00,68838.0,68838.01,68738.1,68803.89,67.87575
2026-02-10 08:20:00,68803.89,69102.9,68725.81,69095.71,76.65963
2026-02-10 08:25:00,69095.71,69100.0,69018.4,69034.96,52.5656
2026-02-10 08:30:00,69034.96,69137.97,69022.22,69056.17,40.25234
2026-02-10 08:35:00,69056.18,69056.18,68842.86,68991.0,78.47965
2026-02-10 08:40:00,68991.0,69129.0,68935.6,69071.19,51.10769
2026-02-10 08:45:00,69071.19,69173.33,69071.19,69173.32,43.86998
2026-02-10 08:50:00,69173.32,69226.16,69103.88,69206.81,71.22705
2026-02-10 08:55:00,69206.81,69206.82,69076.78,69142.0,39.57114
2026-02-10 09:00:00,69141.99,69360.87,69100.01,69360.87,106.1871
2026-02-10 09:05:00,69360.87,69363.34,69247.3,69325.66,108.76024
2026-02-10 09:10:00,69325.67,69341.21,69230.34,69263.6,58.43066
2026-02-10 09:15:00,69263.59,69365.65,69254.16,69365.64,76.20033
2026-02-10 09:20:00,69365.65,69406.8,69235.45,69406.79,84.08101
2026-02-10 09:25:00,69406.8,69417.7,69280.53,69280.54,54.11044
2026-02-10 09:30:00,69280.54,69290.49,69160.0,69168.55,69.76316
2026-02-10 09:35:00,69168.54,69201.46,69125.51,69173.51,46.48262
2026-02-10 09:40:00,69173.5,69204.2,69142.0,69204.2,43.35983
2026-02-10 09:45:00,69204.19,69254.9,69018.51,69018.64,238.77716
2026-02-10 09:50:00,69018.65,69140.65,68950.0,69118.09,99.15617
2026-02-10 09:55:00,69118.09,69184.18,69099.99,69151.5,59.67308
2026-02-10 10:00:00,69151.5,69229.41,69100.0,69134.32,82.14077
2026-02-10 10:05:00,69134.32,69197.88,69092.57,69165.96,53.50455
2026-02-10 10:10:00,69164.87,69164.87,69110.36,69149.92,63.65875
2026-02-10 10:15:00,69149.91,69149.92,69009.57,69043.18,66.26308
2026-02-10 10:20:00,69043.19,69127.34,69025.39,69127.33,60.9787
2026-02-10 10:25:00,69127.33,69258.52,69127.32,69176.09,79.06609
2026-02-10 10:30:00,69176.08,69176.08,69042.11,69055.07,51.04601
2026-02-10 10:35:00,69055.07,69055.07,68960.18,68982.33,46.60455
2026-02-10 10:40:00,68982.33,69026.0,68971.7,68997.79,30.28935
2026-02-10 10:45:00,68997.79,69055.66,68963.92,69015.0,29.64975
2026-02-10 10:50:00,69014.99,69051.88,68989.77,69034.96,67.13864
2026-02-10 10:55:00,69034.96,69046.55,68921.64,68921.68,55.96718
2026-02-10 11:00:00,68921.68,68933.25,68826.01,68889.71,119.11534
2026-02-10 11:05:00,68889.71,68997.23,68843.92,68872.0,53.3506
2026-02-10 11:10:00,68872.0,68928.81,68848.0,68904.68,31.33487
2026-02-10 11:15:00,68904.67,69007.97,68890.33,68987.84,36.90885
2026-02-10 11:20:00,68987.83,68997.58,68925.88,68956.16,117.85626
2026-02-10 11:25:00,68956.16,68981.3,68900.2,68931.12,63.80693
2026-02-10 11:30:00,68931.12,69085.79,68910.0,69065.62,53.10047
2026-02-10 11:35:00,69065.62,69070.0,68978.17,69010.67,33.61647
2026-02-10 11:40:00,69010.68,69010.68,68531.5,68666.41,215.68034
2026-02-10 11:45:00,68666.41,68770.66,68459.89,68720.81,179.83979
2026-02-10 11:50:00,68720.8,68800.0,68524.0,68557.88,116.32419
2026-02-10 11:55:00,68557.87,68647.9,68500.0,68535.01,107.20545
2026-02-10 12:00:00,68535.02,68786.29,68535.01,68704.82,77.31373
2026-02-10 12:05:00,68704.83,68828.92,68628.7,68712.61,82.75526
2026-02-10 12:10:00,68712.6,68762.19,68628.7,68636.48,88.64982
2026-02-10 12:15:00,68636.48,68684.0,68541.21,68564.32,118.65554
2026-02-10 12:20:00,68564.32,68759.9,68564.31,68751.05,63.06065
2026-02-10 12:25:00,68751.05,68784.24,68731.49,68761.34,34.94444
2026-02-10 12:30:00,68761.35,68855.35,68700.0,68700.0,49.46986
2026-02-10 12:35:00,68700.0,68700.0,68621.31,68652.0,39.22402
2026-02-10 12:40:00,68651.99,68676.0,68558.96,68569.8,48.13211
2026-02-10 12:45:00,68569.8,68600.0,68434.0,68551.39,127.11661
2026-02-10 12:50:00,68551.39,68675.6,68551.38,68636.97,45.07099
2026-02-10 12:55:00,68636.97,68688.6,68609.99,68610.12,47.13815
2026-02-10 13:00:00,68610.11,68616.64,68477.85,68487.42,130.2637
2026-02-10 13:05:00,68487.42,68600.0,68370.23,68586.15,128.576
2026-02-10 13:10:00,68586.16,68600.0,68442.0,68587.96,61.80822
2026-02-10 13:15:00,68587.96,68717.94,68531.44,68637.89,64.51422
2026-02-10 13:20:00,68637.89,68769.43,68631.57,68769.43,39.34382
2026-02-10 13:25:00,68769.44,68808.64,68706.0,68734.86,68.97148
2026-02-10 13:30:00,68734.85,69040.6,68700.0,69032.62,162.53327
2026-02-10 13:35:00,69032.62,69063.0,68916.92,68957.99,54.52834
2026-02-10 13:40:00,68957.99,69030.0,68895.73,69029.99,64.91125
2026-02-10 13:45:00,69029.99,69143.6,68954.2,68954.21,123.14054
2026-02-10 13:50:00,68954.21,69012.1,68898.0,68990.01,37.72926
2026-02-10 13:55:00,68990.0,69052.0,68969.13,69027.95,56.12274
2026-02-10 14:00:00,69027.94,69058.86,68880.46,68880.46,56.98886
2026-02-10 14:05:00,68880.46,69099.61,68878.82,69099.61,59.46056
2026-02-10 14:10:00,69099.61,69210.6,69079.35,69133.82,78.9197
2026-02-10 14:15:00,69133.82,69591.2,69133.82,69507.41,365.82094
2026-02-10 14:20:00,69507.42,69507.42,69282.53,69319.3,146.6518
2026-02-10 14:25:00,69319.31,69360.37,69215.91,69225.14,78.58141
2026-02-10 14:30:00,69225.15,69434.31,69005.29,69120.03,163.09506
2026-02-10 14:35:00,69122.42,69186.17,68400.0,68580.86,231.52595
2026-02-10 14:40:00,68584.36,68588.0,67800.0,68229.65,682.59143
2026-02-10 14:45:00,68234.89,68310.25,67920.74,68030.41,193.77566
2026-02-10 14:50:00,68031.36,68433.85,67975.18,68416.41,172.56322
2026-02-10 14:55:00,68416.4,68593.18,68331.56,68460.4,122.77641
2026-02-10 15:00:00,68460.4,68668.5,68300.9,68573.63,152.1792
2026-02-10 15:05:00,68573.64,69165.75,68510.85,68950.06,212.94215
2026-02-10 15:10:00,68950.06,69113.62,68600.0,68656.0,199.82984
2026-02-10 15:15:00,68656.0,68915.27,68549.23,68899.99,105.86938
2026-02-10 15:20:00,68900.0,69183.38,68846.37,68988.2,115.33833
2026-02-10 15:25:00,68988.2,69332.0,68961.16,69224.17,123.82464
2026-02-10 15:30:00,69224.17,69419.99,69182.59,69301.01,127.19226
2026-02-10 15:35:00,69301.01,69519.29,69206.0,69350.0,163.07447
2026-02-10 15:40:00,69350.0,69519.72,69205.89,69286.4,130.20754
2026-02-10 15:45:00,69286.39,69434.51,69126.84,69407.75,114.09405
2026-02-10 15:50:00,69407.74,69407.75,69176.47,69387.44,94.80034
2026-02-10 15:55:00,69387.43,69415.99,69112.14,69293.37,137.03642
2026-02-10 16:00:00,69293.37,69328.0,69060.0,69073.06,104.0611
2026-02-10 16:05:00,69073.05,69171.29,68945.23,69013.19,173.33974
2026-02-10 16:10:00,69013.2,69720.0,69013.19,69679.8,157.91324
2026-02-10 16:15:00,69679.81,69810.35,69485.7,69503.62,279.47834
2026-02-10 16:20:00,69503.99,69530.0,69261.48,69417.22,127.80886
2026-02-10 16:25:00,69417.22,69548.5,69374.0,69425.24,76.04312
2026-02-10 16:30:00,69425.24,69485.8,69271.31,69389.09,76.18808
2026-02-10 16:35:00,69389.09,69672.72,69383.04,69586.56,107.27086
2026-02-10 16:40:00,69586.57,69649.13,69403.91,69487.98,71.27703
2026-02-10 16:45:00,69487.98,69572.95,69366.01,69418.46,78.71208
2026-02-10 16:50:00,69418.47,69454.0,69301.0,69396.91,69.33554
2026-02-10 16:55:00,69396.42,69608.98,69362.09,69517.71,72.65294
2026-02-10 17:00:00,69517.71,69540.05,69309.35,69381.4,69.32046
2026-02-10 17:05:00,69381.4,69453.84,69333.01,69453.83,41.46329
2026-02-10 17:10:00,69453.83,69497.99,69332.38,69393.67,51.24329
2026-02-10 17:15:00,69393.68,69675.67,69350.81,69620.39,84.15097
2026-02-10 17:20:00,69620.39,69750.0,69575.93,69670.0,98.0448
2026-02-10 17:25:00,69669.99,69819.4,69625.55,69671.23,74.1616
2026-02-10 17:30:00,69671.23,69948.0,69628.66,69804.64,153.38705
2026-02-10 17:35:00,69804.64,69925.77,69753.8,69848.41,75.37922
2026-02-10 17:40:00,69848.4,69993.65,69815.61,69882.28,64.89789
2026-02-10 17:45:00,69882.28,69945.99,69828.73,69846.0,60.30558
2026-02-10 17:50:00,69846.0,69925.77,69706.95,69752.03,61.57988
2026-02-10 17:55:00,69752.04,69925.32,69716.5,69925.31,65.85027
2026-02-10 18:00:00,69925.31,69943.44,69745.01,69745.01,63.69565
2026-02-10 18:05:00,69745.01,69761.86,69567.53,69665.09,80.40721
2026-02-10 18:10:00,69665.09,69694.2,69563.53,69584.7,58.12821
2026-02-10 18:15:00,69584.71,69593.57,69488.94,69548.41,46.91799
2026-02-10 18:20:00,69548.41,69562.57,69218.37,69335.34,75.45598
2026-02-10 18:25:00,69335.34,69390.92,68880.0,68903.74,117.01693
2026-02-10 18:30:00,68903.73,69115.61,68775.54,68806.5,106.33198
2026-02-10 18:35:00,68806.5,69082.0,68801.73,68987.2,67.53236
2026-02-10 18:40:00,68987.21,69093.96,68954.98,68993.86,40.36278
2026-02-10 18:45:00,68993.86,69038.54,68604.63,68729.99,115.32527
2026-02-10 18:50:00,68730.0,68870.38,68705.91,68849.11,56.23276
2026-02-10 18:55:00,68849.11,69044.0,68800.0,68894.36,70.32514
2026-02-10 19:00:00,68894.36,68989.81,68690.32,68718.0,214.85369
2026-02-10 19:05:00,68717.99,68903.87,68711.79,68902.0,86.94187
2026-02-10 19:10:00,68902.0,68971.44,68839.84,68909.66,41.489
2026-02-10 19:15:00,68909.66,68950.0,68720.01,68833.55,55.70863
2026-02-10 19:20:00,68833.55,68899.15,68821.71,68865.65,32.76245
2026-02-10 19:25:00,68865.65,68932.0,68737.18,68932.0,49.36092
2026-02-10 19:30:00,68931.99,69068.9,68889.21,68985.99,54.37672
2026-02-10 19:35:00,68985.99,69290.0,68976.34,69226.38,81.60125
2026-02-10 19:40:00,69226.39,69227.7,69141.19,69205.05,29.10835
2026-02-10 19:45:00,69205.05,69303.99,69137.4,69220.01,37.66592
2026-02-10 19:50:00,69220.01,69220.01,69039.8,69060.93,88.55023
2026-02-10 19:55:00,69060.93,69079.47,69001.64,69062.01,33.48203
2026-02-10 20:00:00,69062.0,69136.91,68960.0,68994.36,27.72979
2026-02-10 20:05:00,68994.37,69051.29,68948.7,68967.67,19.10672
2026-02-10 20:10:00,68967.66,68990.15,68738.63,68760.85,36.28219
2026-02-10 20:15:00,68760.86,68888.89,68760.85,68873.4,36.16551
2026-02-10 20:20:00,68873.4,68907.32,68775.56,68775.56,31.30911
2026-02-10 20:25:00,68775.55,68858.01,68712.26,68812.75,53.87959
2026-02-10 20:30:00,68812.75,68956.39,68666.0,68677.99,49.23444
2026-02-10 20:35:00,68678.0,68838.7,68629.47,68829.2,24.36074
2026-02-10 20:40:00,68829.21,68901.62,68810.07,68901.61,28.42225
2026-02-10 20:45:00,68901.61,68973.8,68814.23,68872.22,36.19435
2026-02-10 20:50:00,68872.21,68896.26,68707.97,68836.37,26.72152
2026-02-10 20:55:00,68836.36,68838.7,68716.08,68753.7,56.50006
2026-02-10 21:00:00,68753.69,68982.94,68730.72,68922.24,45.35763
2026-02-10 21:05:00,68922.25,69005.45,68892.0,68913.84,28.8874
2026-02-10 21:10:00,68913.83,68924.0,68829.2,68830.97,20.6506
2026-02-10 21:15:00,68830.97,68922.56,68818.0,68913.39,13.75687
2026-02-10 21:20:00,68913.4,68927.72,68773.86,68799.99,17.18595
2026-02-10 21:25:00,68800.0,68843.37,68651.9,68652.27,35.50617
2026-02-10 21:30:00,68652.28,68652.28,68379.79,68499.01,99.55607
2026-02-10 21:35:00,68499.01,68560.0,68443.4,68481.25,32.14591
2026-02-10 21:40:00,68481.24,68500.99,68362.0,68462.55,35.99446
2026-02-10 21:45:00,68462.55,68592.12,68462.54,68564.0,21.71682
2026-02-10 21:50:00,68563.99,68681.6,68563.99,68670.0,23.87557
2026-02-10 21:55:00,68670.0,68726.5,68612.74,68656.21,28.25419
2026-02-10 22:00:00,68656.22,68773.8,68626.59,68772.68,41.17961
2026-02-10 22:05:00,68772.67,68795.45,68600.0,68610.99,21.42268
2026-02-10 22:10:00,68610.99,68706.2,68610.99,68612.69,19.73706
2026-02-10 22:15:00,68612.69,68700.0,68612.69,68614.96,16.05197
2026-02-10 22:20:00,68614.96,68674.42,68599.99,68642.0,20.63341
2026-02-10 22:25:00,68642.01,68692.63,68566.8,68686.95,35.40547
2026-02-10 22:30:00,68686.94,68760.0,68651.9,68760.0,16.45305
2026-02-10 22:35:00,68760.0,68839.0,68713.9,68838.99,27.84745
2026-02-10 22:40:00,68838.99,68860.4,68665.7,68665.71,20.4886
2026-02-10 22:45:00,68665.71,68738.46,68636.01,68660.05,19.7418
2026-02-10 22:50:00,68660.05,68664.63,68638.65,68640.2,14.77194
2026-02-10 22:55:00,68640.21,68763.41,68640.2,68707.18,35.74909
2026-02-10 23:00:00,68707.18,68763.33,68660.8,68696.8,18.12129
2026-02-10 23:05:00,68696.8,68696.8,68595.53,68626.0,23.65827
2026-02-10 23:10:00,68626.01,68718.0,68626.0,68717.98,14.02588
2026-02-10 23:15:00,68717.95,68717.95,68506.2,68619.05,27.35531
2026-02-10 23:20:00,68619.05,68682.0,68556.87,68593.15,28.53065
2026-02-10 23:25:00,68593.15,68677.11,68590.93,68663.25,12.03063
2026-02-10 23:30:00,68663.25,68697.34,68590.0,68640.04,20.44111
2026-02-10 23:35:00,68640.05,68773.41,68640.04,68734.0,13.49644
2026-02-10 23:40:00,68734.01,68793.12,68686.0,68785.35,12.25539
2026-02-10 23:45:00,68785.35,68848.29,68726.4,68848.29,22.81837
2026-02-10 23:50:00,68848.29,68860.09,68776.21,68826.05,15.40493
2026-02-10 23:55:00,68826.04,68843.06,68804.0,68841.29,14.165
2026-02-11 00:00:00,68841.28,68870.39,68803.02,68823.26,24.28482
2026-02-11 00:05:00,68823.25,68978.88,68814.28,68915.22,35.0194
2026-02-11 00:10:00,68915.22,68915.23,68784.47,68801.85,26.09646
2026-02-11 00:15:00,68801.84,69020.91,68797.58,69019.88,32.86625
2026-02-11 00:20:00,69019.88,69112.0,68971.59,69043.66,47.38402
2026-02-11 00:25:00,69043.66,69242.42,69027.0,69186.76,84.16744
2026-02-11 00:30:00,69186.76,69186.76,69082.36,69127.56,27.52742
2026-02-11 00:35:00,69127.56,69225.63,69098.5,69100.0,16.11238
2026-02-11 00:40:00,69100.01,69120.38,69018.75,69068.81,22.32476
2026-02-11 00:45:00,69068.8,69127.58,69036.06,69117.18,31.26308
2026-02-11 00:50:00,69117.19,69222.38,69103.75,69221.2,28.93622
2026-02-11 00:55:00,69221.21,69244.45,69178.04,69201.14,61.6588
2026-02-11 01:00:00,69201.14,69292.88,69182.0,69278.79,31.92598
2026-02-11 01:05:00,69278.79,69278.8,69121.01,69154.58,25.04502
2026-02-11 01:10:00,69154.59,69234.25,69089.12,69229.38,27.2623
2026-02-11 01:15:00,69229.38,69265.73,69168.0,69175.0,21.16305
2026-02-11 01:20:00,69175.0,69175.0,68980.0,68996.91,27.91376
2026-02-11 01:25:00,68996.92,69017.48,68931.9,68959.72,21.83029
2026-02-11 01:30:00,68959.54,68995.69,68914.73,68961.25,21.75693
2026-02-11 01:35:00,68961.26,69034.7,68939.57,68939.58,26.10878
2026-02-11 01:40:00,68939.58,69115.45,68939.58,69073.8,20.4435
2026-02-11 01:45:00,69073.8,69107.9,69000.84,69038.01,22.42733
2026-02-11 01:50:00,69038.01,69118.81,69023.48,69057.74,17.91547
2026-02-11 01:55:00,69057.74,69066.27,68945.27,68982.0,39.73454
2026-02-11 02:00:00,68982.0,69168.52,68982.0,69085.65,32.09797
2026-02-11 02:05:00,69085.66,69103.21,69024.68,69077.94,14.9603
2026-02-11 02:10:00,69077.94,69120.74,68941.4,68941.41,33.93179
2026-02-11 02:15:00,68941.41,69042.27,68941.41,69018.34,21.94218
2026-02-11 02:20:00,69018.35,69133.03,68994.0,69037.99,28.78368
2026-02-11 02:25:00,69037.99,69106.97,69002.33,69057.2,19.32679
2026-02-11 02:30:00,69057.21,69129.67,69024.12,69094.04,24.89074
2026-02-11 02:35:00,69094.04,69112.65,69026.69,69026.82,30.51883
2026-02-11 02:40:00,69026.83,69036.85,68869.82,68869.82,61.97582
2026-02-11 02:45:00,68869.82,68869.82,68603.4,68627.16,84.65932
2026-02-11 02:50:00,68627.16,68726.5,68627.16,68667.24,21.95867
2026-02-11 02:55:00,68667.23,68707.94,68612.12,68677.33,23.30737
2026-02-11 03:00:00,68677.34,68717.14,68545.0,68606.74,44.67746
2026-02-11 03:05:00,68606.73,68721.22,68574.01,68706.0,27.16424
2026-02-11 03:10:00,68706.0,68751.91,68521.17,68525.94,31.49901
2026-02-11 03:15:00,68525.94,68559.76,68091.06,68099.11,221.50502
2026-02-11 03:20:00,68099.11,68265.1,68011.11,68249.0,123.77494
2026-02-11 03:25:00,68249.01,68406.1,68228.0,68288.19,58.17011
2026-02-11 03:30:00,68288.18,68421.27,68262.0,68333.1,25.39448
2026-02-11 03:35:00,68333.11,68465.09,68330.0,68400.01,53.25499
2026-02-11 03:40:00,68400.01,68559.64,68392.76,68427.63,49.28404
2026-02-11 03:45:00,68427.63,68528.24,68371.24,68396.01,35.15904
2026-02-11 03:50:00,68396.02,68430.42,68272.56,68278.21,42.79457
2026-02-11 03:55:00,68278.21,68319.13,68175.96,68187.99,66.03508
2026-02-11 04:00:00,68188.0,68303.02,68184.77,68271.27,35.1057
2026-02-11 04:05:00,68271.27,68325.0,68175.95,68244.12,50.35928
2026-02-11 04:10:00,68244.11,68260.34,68021.69,68034.0,58.11019
2026-02-11 04:15:00,68034.01,68175.56,68000.0,68150.0,73.22785
2026-02-11 04:20:00,68150.0,68175.56,67685.42,67838.25,278.71651
2026-02-11 04:25:00,67838.25,67913.22,67556.0,67576.63,182.42643
2026-02-11 04:30:00,67576.63,67703.97,67505.36,67572.77,117.00491
2026-02-11 04:35:00,67572.77,67718.0,67432.0,67483.22,172.01248
2026-02-11 04:40:00,67483.23,67552.0,67368.0,67516.13,126.6824
2026-02-11 04:45:00,67516.12,67695.17,67500.0,67606.55,70.19271
2026-02-11 04:50:00,67606.55,67682.04,67385.88,67445.46,63.23334
2026-02-11 04:55:00,67445.46,67622.87,67408.13,67584.46,68.11301
2026-02-11 05:00:00,67584.47,67810.0,67575.0,67722.81,93.73986
2026-02-11 05:05:00,67722.81,67771.03,67700.23,67761.81,42.89239
2026-02-11 05:10:00,67761.8,67786.02,67660.0,67717.8,39.69514
2026-02-11 05:15:00,67717.8,67804.15,67662.3,67665.53,45.96754
2026-02-11 05:20:00,67665.54,67788.21,67644.9,67677.22,61.20374
2026-02-11 05:25:00,67677.21,67703.44,67546.9,67587.43,47.04034
2026-02-11 05:30:00,67587.42,67587.42,67403.37,67413.73,80.49342
2026-02-11 05:35:00,67413.72,67600.0,67397.86,67557.35,79.84259
2026-02-11 05:40:00,67557.36,67574.67,67405.84,67440.35,43.79584
2026-02-11 05:45:00,67440.35,67534.12,67410.18,67524.87,37.59428
2026-02-11 05:50:00,67524.87,67583.47,67459.81,67554.82,51.15728
2026-02-11 05:55:00,67554.82,67559.0,67400.0,67404.28,120.6629
2026-02-11 06:00:00,67404.28,67491.84,67399.99,67455.39,67.6209
2026-02-11 06:05:00,67455.38,67480.64,67111.11,67111.11,191.90032
2026-02-11 06:10:00,67111.11,67184.12,66819.24,66916.36,336.78884
2026-02-11 06:15:00,66916.36,67034.92,66699.15,66891.13,224.13871
2026-02-11 06:20:00,66891.13,67110.86,66800.01,67082.41,141.45631
2026-02-11 06:25:00,67082.4,67171.93,67077.7,67120.96,116.94578
2026-02-11 06:30:00,67120.97,67171.93,66968.02,66985.49,66.65564
2026-02-11 06:35:00,66985.49,67086.67,66980.79,67022.43,55.38945
2026-02-11 06:40:00,67022.42,67041.53,66850.7,66856.01,104.05155
2026-02-11 06:45:00,66856.01,66907.13,66692.49,66734.09,257.88626
2026-02-11 06:50:00,66734.09,66793.79,66557.99,66763.83,218.30097
2026-02-11 06:55:00,66763.83,66850.04,66729.39,66820.32,60.66202
2026-02-11 07:00:00,66819.84,66852.78,66722.5,66796.0,53.83516
2026-02-11 07:05:00,66796.0,66977.11,66748.0,66766.0,205.54777
2026-02-11 07:10:00,66766.0,66782.1,66652.27,66748.13,43.18891
2026-02-11 07:15:00,66748.14,66878.08,66672.33,66846.39,110.23406
2026-02-11 07:20:00,66846.4,66876.72,66724.66,66838.51,73.47923
2026-02-11 07:25:00,66838.51,67019.66,66801.24,67005.98,146.76178
2026-02-11 07:30:00,67005.99,67097.93,66953.61,67074.01,76.09568
2026-02-11 07:35:00,67074.01,67215.23,67074.0,67135.15,132.48355
2026-02-11 07:40:00,67135.15,67168.14,67024.56,67168.14,137.33807
2026-02-11 07:45:00,67168.14,67180.0,67096.0,67096.0,91.67214
2026-02-11 07:50:00,67095.8,67254.6,67090.22,67202.06,118.77934
2026-02-11 07:55:00,67202.06,67202.06,67024.56,67032.72,104.5435
2026-02-11 08:00:00,67032.71,67100.0,67005.3,67036.61,63.53426
2026-02-11 08:05:00,67036.6,67134.42,66865.0,66922.73,114.75706
2026-02-11 08:10:00,66919.66,67032.46,66846.12,66908.09,60.96158
2026-02-11 08:15:00,66908.08,67008.48,66808.55,67002.0,78.93443
2026-02-11 08:20:00,67002.0,67076.7,66980.0,66993.86,98.03703
2026-02-11 08:25:00,66993.86,67032.0,66829.17,66926.17,110.01094
2026-02-11 08:30:00,66926.16,66950.0,66793.93,66943.16,84.56098
2026-02-11 08:35:00,66943.16,67053.07,66920.73,66971.38,58.30045
2026-02-11 08:40:00,66971.39,67038.0,66940.15,67032.6,55.98715
2026-02-11 08:45:00,67032.6,67036.48,66951.68,66951.68,57.50233
2026-02-11 08:50:00,66951.69,67023.0,66917.95,66949.32,51.28753
2026-02-11 08:55:00,66949.31,67012.0,66911.13,66981.07,37.91109
2026-02-11 09:00:00,66981.08,67110.04,66981.08,67024.65,66.21921
2026-02-11 09:05:00,67024.66,67054.24,66825.03,66850.4,93.08341
2026-02-11 09:10:00,66850.39,66930.78,66850.39,66923.72,77.81883
2026-02-11 09:15:00,66923.71,66960.01,66802.22,66825.43,71.61548
2026-02-11 09:20:00,66825.43,66904.0,66800.01,66842.12,51.53604
2026-02-11 09:25:00,66842.12,66978.44,66842.12,66978.43,48.23463
2026-02-11 09:30:00,66978.43,67001.13,66902.83,66925.0,77.07213
2026-02-11 09:35:00,66925.01,66972.53,66860.08,66868.25,20.54699
2026-02-11 09:40:00,66868.25,66900.01,66800.0,66849.58,51.11871
2026-02-11 09:45:00,66849.58,66859.59,66716.02,66748.76,65.35075
2026-02-11 09:50:00,66748.76,66864.42,66748.76,66850.17,51.42586
2026-02-11 09:55:00,66850.17,66872.03,66804.38,66872.03,38.94836
2026-02-11 10:00:00,66872.03,66876.0,66686.0,66712.43,98.40674
2026-02-11 10:05:00,66712.44,66756.21,66648.63,66697.4,121.72833
2026-02-11 10:10:00,66697.39,66833.71,66682.85,66748.76,70.84636
2026-02-11 10:15:00,66748.76,66771.55,66681.37,66704.63,40.0084
2026-02-11 10:20:00,66704.63,66805.2,66671.81,66753.11,39.38661
2026-02-11 10:25:00,66753.11,66891.64,66725.92,66865.55,38.82677
2026-02-11 10:30:00,66865.56,66880.62,66674.0,66674.33,45.9046
2026-02-11 10:35:00,66674.33,66723.93,66565.08,66707.9,97.12558
2026-02-11 10:40:00,66707.9,66768.03,66680.05,66732.73,31.96121
2026-02-11 10:45:00,66732.74,66780.33,66588.65,66611.02,151.61753
2026-02-11 10:50:00,66611.02,66721.48,66403.69,66496.3,339.51415
2026-02-11 10:55:00,66496.3,66595.4,66369.49,66531.99,242.70279
2026-02-11 11:00:00,66531.99,66705.45,66500.84,66704.21,80.31156
2026-02-11 11:05:00,66704.22,66710.69,66613.32,66665.61,38.65907
2026-02-11 11:10:00,66665.61,66721.48,66649.17,66666.67,33.57825
2026-02-11 11:15:00,66666.66,66846.06,66640.0,66843.28,49.2151
2026-02-11 11:20:00,66843.29,67066.65,66843.28,67023.62,92.22961
2026-02-11 11:25:00,67023.62,67110.77,66992.7,66993.06,111.74221
2026-02-11 11:30:00,66993.06,67021.75,66879.62,66956.0,167.09725
2026-02-11 11:35:00,66956.01,67043.75,66950.82,66952.93,96.9997
2026-02-11 11:40:00,66952.94,66952.94,66896.6,66926.9,92.23499
2026-02-11 11:45:00,66926.9,67040.4,66926.89,66989.93,123.70747
2026-02-11 11:50:00,66989.93,67091.15,66989.92,67044.85,95.5884
2026-02-11 11:55:00,67044.85,67053.8,67031.47,67053.03,29.9394
2026-02-11 12:00:00,67053.03,67093.22,66959.67,66961.24,121.18501
2026-02-11 12:05:00,66961.24,67299.18,66961.24,67231.12,263.76993
2026-02-11 12:10:00,67231.12,67231.12,67062.6,67094.16,86.23985
2026-02-11 12:15:00,67094.16,67213.58,67084.75,67178.9,129.43463
2026-02-11 12:20:00,67178.89,67424.24,67178.33,67384.01,167.93616
2026-02-11 12:25:00,67384.01,67392.0,67220.84,67220.85,107.55266
2026-02-11 12:30:00,67220.85,67265.38,67174.19,67230.89,88.85018
2026-02-11 12:35:00,67230.89,67307.0,67156.02,67160.74,68.89104
2026-02-11 12:40:00,67160.74,67160.75,67018.15,67082.74,84.09961
2026-02-11 12:45:00,67082.74,67103.38,67037.92,67093.11,44.60026
2026-02-11 12:50:00,67093.12,67187.31,67020.26,67141.36,57.00226
2026-02-11 12:55:00,67141.36,67174.0,67081.71,67133.5,31.64452
2026-02-11 13:00:00,67133.51,67187.24,67088.24,67096.16,46.59702
2026-02-11 13:05:00,67096.15,67213.29,66962.48,66985.34,59.02224
2026-02-11 13:10:00,66985.34,66985.34,66840.36,66925.14,76.23018
2026-02-11 13:15:00,66925.15,66928.0,66799.58,66829.89,77.9447
2026-02-11 13:20:00,66829.89,67038.67,66820.03,66941.04,61.75371
2026-02-11 13:25:00,66941.05,67033.67,66824.37,67018.77,36.01479
